Iteración,NA's Arribo,Arribo,T. de Llegada,NA's Distribución,T. Distribución,Inicio Distribución,Fin Distribución,NA's Servidor 1,Inicio Servidor 1,Fin Servidor 1,NA's Servidor 2,Inicio Servidor 2,Fin Servidor 2,NA's Servidor 3,Inicio Servidor 3,Fin Servidor 3,NA's Servidor 4,Inicio Servidor 4,Fin Servidor 4,NA's Servidor 5,Inicio Servidor 5,Fin Servidor 5,Cola Distribución,Cola Servidor,Cola Total,Promedio Móvil,Replica 1,Replica 2,Replica 3,Replica 4,Replica 5,Replica 6,Replica 7,Replica 8,Replica 9,Replica 10,Replica 11,Replica 12,Replica 13,Replica 14,Replica 15
640,"[0.242546, 0.711982]",0.16247878365188156,423.8134044200251,"[0.751554, 0.28565]",0.3723180792670962,423.82159830095964,424.1939163802267,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.85866, 0.57176, 0.76116, 0.405641]",424.1939163802267,428.76646998122806,0.008193880934527442,0.0,0.008193880934527442,0.6505144447322361,2.5525530887382977,1.1037763233013131,0.9773469414442811,1.3444723612187306,1.3358643476938021,0.9875487392593996,0.6954848546311474,0.42346695774813015,1.2375672503983794,0.9200437727627794,0.9717196738602822,0.860963301711904,2.534781588181807,0.6897053293456336,0.6505144447322361
641,"[0.99403, 0.810069, 0.956949, 0.31329, 0.403745, 0.406911]",0.4055936855491404,424.21899810557426,"[0.114649, 0.553773]",0.09803344183981504,424.21899810557426,424.31703154741405,,0.0,0.0,,0.0,0.0,"[0.788734, 0.825458, 0.124399, 0.24302]",424.31703154741405,424.69138019559426,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6494996016047287,2.555960926470631,1.1105575842136557,0.9758666671774768,1.3444199684694706,1.33378031595013,0.9865332858367093,0.695532977223433,0.4228063228686479,1.2396685234114226,0.9196866305959659,0.9720233461791633,0.85999484161842,2.5308271707275454,0.6886293459925202,0.6494996016047287
642,"[0.558135, 0.982865, 0.434344, 0.964304]",0.46908882079170094,424.68808692636594,"[0.19906, 0.874578]",0.13375330321527068,424.68808692636594,424.8218402295812,,0.0,0.0,,0.0,0.0,"[0.67554, 0.751768]",424.8218402295812,428.37640251083303,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6484879199822914,2.5586485034982283,1.1173028005179744,0.9759093413384324,1.3443725460727631,1.3317027765171858,0.985594455707291,0.6957545638527867,0.42214774604174965,1.2428226882582913,0.9182540969034488,0.9715358960983022,0.8586552857903539,2.5268850723307734,0.6875567146124696,0.6484879199822914
643,"[0.447122, 0.352785]",0.49762807719158847,425.1857150035575,"[0.628612, 0.436184]",0.3025901218818322,425.1857150035575,425.48830512543935,"[0.799448, 0.949403, 0.739916, 0.536965]",425.48830512543935,429.41114914781826,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6474793851145119,2.561290382314536,1.1240292910062797,0.9769889721494865,1.3432755787759652,1.329631699104251,0.9846043783684227,0.6958698969897381,0.4214928924158975,1.245085845452132,0.9168260189922459,0.9709363103205201,0.8573198965434016,2.522955235515329,0.686487419566416,0.6474793851145119
644,"[0.643042, 0.562676]",1.1327164101149323,426.31843141367244,"[0.933001, 0.549246, 0.802935, 0.899349, 0.914852, 0.639831, 0.192302, 0.946952]",0.13109645915456625,426.31843141367244,426.449527872827,,0.0,0.0,"[0.129406, 0.483225]",427.09677507739985,427.3728462268021,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.6472472045728637,0.6472472045728637,0.6474790245857205,2.5644994364126275,1.1303270049709437,0.9765135732300926,1.3427017322154993,1.3275670536087474,0.9830754895821363,0.6962402780498902,0.4208384003469287,1.246565089149695,0.915402376105612,0.9699530431652157,0.8559886544680236,2.519576602581231,0.6854214453124309,0.6474790245857205
645,"[0.597689, 0.845456]",0.9463142030988853,427.26474561677134,"[0.199335, 0.484568]",0.13386091079593562,427.26474561677134,427.39860652756727,,0.0,0.0,"[0.214996, 0.513671]",427.39860652756727,427.9801339913345,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6464751811367503,2.567359694442316,1.1357749895084006,0.97656872381183,1.3417888225784649,1.3255088101147803,0.9828528101165775,0.6960244442287499,0.4201859377107319,1.2480982373343996,0.9139831476155258,0.96983754196064,0.8546615402750499,2.5157224027755563,0.6843587764049697,0.6464751811367503
646,"[0.484918, 0.31267]",0.5896863078669565,427.8544319246383,"[0.287251, 0.384034]",0.1668895318077874,427.8544319246383,428.02132145644606,,0.0,0.0,"[0.95508, 0.62268, 0.932897, 0.248886, 0.531043, 0.889756]",428.02132145644606,430.556168962258,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6454744455622352,2.570194411767508,1.1416781911387532,0.9767476810784225,1.343183948134303,1.3235905417390115,0.9824578145290007,0.6953626454602875,0.41999376655960025,1.2482933417228381,0.9128588592547177,0.9708181485154852,0.853338534794748,2.511828095650517,0.683299397494126,0.6454744455622352
647,"[0.832406, 0.93845, 0.306201, 0.19532]",0.24247222350434053,428.09690414814264,"[0.555398, 0.535614]",0.2692197773297868,428.09690414814264,428.36612392547244,,0.0,0.0,,0.0,0.0,"[0.62215, 0.645258]",428.37640251083303,431.48859289379703,,0.0,0.0,,0.0,0.0,0.0,0.010278585360595116,0.010278585360595116,0.6444926899823255,2.5751023976821177,1.1483454603010559,0.977987295336673,1.3442946929574613,1.3215448067440516,0.9828180623864019,0.6953770486216682,0.41934462627125463,1.2484205282115404,0.911447949116766,0.9709110907341126,0.8520196189758998,2.5079458265691406,0.6822432933248925,0.6444926899823255
648,"[0.570584, 0.714802]",0.8477673694363292,428.94467151757897,"[0.68786, 0.581171]",0.33339073486773524,428.94467151757897,429.2780622524467,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.243673, 0.314233]",429.2780622524467,429.9619489238699,0.0,0.0,0.0,0.6434981024977848,2.5795779822172062,1.1557690991810052,0.9793914857957686,1.3465287730584115,1.3202511791892453,0.9813013678456822,0.6943039358923138,0.419082814040654,1.247334181592697,0.9100413936397339,0.9742117121129145,0.8507047738848877,2.504075539799744,0.6811904487364282,0.6434981024977848
649,"[0.616031, 0.475213]",1.0183019393793344,429.9629734569583,"[0.515528, 0.64775]",0.25256970730806855,429.9629734569583,430.21554316426636,"[0.411506, 0.68549]",430.21554316426636,431.77758004621586,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6425065799977883,2.583326182388712,1.1630646815302408,0.97882410094048,1.3505530742046583,1.3182168938592156,0.9797893472480771,0.6932341301359312,0.41844294874176086,1.2454122491095034,0.9097875586594963,0.9777322285492698,0.8499266622620938,2.5002171799541353,0.6801408486613335,0.6425065799977883
650,"[0.124985, 0.65137]",0.05726354045878173,430.0202369974171,"[0.263836, 0.180837]",0.15828634672614286,430.21554316426636,430.3738295109925,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.404271, 0.480214]",430.3738295109925,431.98146836393033,0.19530616684926372,0.0,0.19530616684926372,0.6418185793621751,2.586947511544234,1.1681251888570745,0.9773182177082639,1.3534381623085592,1.3166118262242257,0.9794107786731775,0.6922006598868773,0.4177991903590812,1.2434962302647197,0.9118442205012263,0.979606181894341,0.8491643232524715,2.4966145327139877,0.6790944781249315,0.6418185793621751
651,"[0.42445, 0.164739]",0.44782872099574794,430.46806571841284,"[0.711096, 0.323408]",0.3467544121587101,430.46806571841284,430.81482013057155,,0.0,0.0,"[0.632702, 0.757911]",430.81482013057155,434.27257554540665,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.640832682926903,2.5901612068753592,1.1725938629041797,0.9758169608454247,1.3564449324255123,1.3145893810226523,0.9790386752143112,0.6921277122264459,0.41715740972872933,1.2415860978065556,0.9132222005987369,0.981335630826349,0.8478599233703632,2.4927794873488356,0.67830821131643,0.640832682926903
652,"[0.838673, 0.166201]",2.3250944986446416,432.7931602170575,"[0.519892, 0.11249]",0.2543507722189659,432.7931602170575,433.0475109892765,,0.0,0.0,,0.0,0.0,"[0.330005, 0.433038]",433.0475109892765,434.2959123796417,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6398498107138249,2.5933433165860054,1.176938214695548,0.9743203090649869,1.3597599618171667,1.3131015772187655,0.9782811092238595,0.692071428837537,0.41651759775061775,1.2396818246504107,0.9138495157943007,0.982573856126813,0.8465693682281609,2.4889562059265216,0.67770282146585,0.6398498107138249
653,"[0.616799, 0.638662]",1.0214141145536986,433.8145743316112,"[0.69704, 0.516096]",0.3385701039986205,433.8145743316112,434.1531444356098,"[0.31089, 0.298437]",434.1531444356098,435.18170453889564,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6388699488291176,2.5978364049485476,1.18154630800913,0.9729926774840428,1.3613610356153374,1.3117932052986931,0.977753157414637,0.6910475576522433,0.41587974538040245,1.238160318973958,0.9136669832114155,0.9829785234129895,0.845272937342666,2.485144634401366,0.6770765491898183,0.6388699488291176
654,"[0.577518, 0.575267]",0.8721243575261918,434.6866986891374,"[0.161892, 0.402733]",0.11879327206475217,434.6866986891374,434.80549196120216,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.299732, 0.741062]",434.80549196120216,435.77062850071457,0.0,0.0,0.0,0.6378930834639355,2.602123455339781,1.189029266534783,0.9721908203959204,1.361879597553222,1.3098926588809736,0.9778168104042827,0.6899909100105733,0.41524384362905625,1.2362671074770561,0.9126931240034586,0.9830552866155841,0.843980471077616,2.481461933794868,0.6760412639464087,0.6378930834639355
655,"[0.726762, 0.97572, 0.192783, 0.357619]",0.11180110302506065,434.7984997921625,"[0.892282, 0.898561, 0.237065, 0.329936]",0.14831323581651573,434.80549196120216,434.95380519701865,,0.0,0.0,"[0.538145, 0.322265]",434.95380519701865,437.5485928054055,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.00699216903967681,0.0,0.00699216903967681,0.6369298759609977,2.606948994875262,1.1956733317506607,0.9718011630541701,1.3608711076610565,1.3078928227605446,0.9776873260266629,0.6894422558982879,0.414609883562447,1.2343796767786177,0.9118870797556519,0.9856178451810197,0.8426919512744441,2.477673442292891,0.675009139879315,0.6369298759609977
656,"[0.223281, 0.395028]",0.1417128274693085,434.9402126196318,"[0.495442, 0.496649]",0.24448715296158868,434.95380519701865,435.19829234998025,,0.0,0.0,,0.0,0.0,"[0.177754, 0.555763]",435.19829234998025,435.77055179197265,,0.0,0.0,,0.0,0.0,0.013592577386873472,0.0,0.013592577386873472,0.6359796666643908,2.609142069061412,1.2007481846468253,0.9705064205434748,1.3587966090213293,1.3058990837014584,0.9789397783316561,0.6890723724790736,0.4141703360130106,1.232498000442065,0.9104970079877316,0.9890096703166203,0.8414073598853062,2.4738965010698837,0.6740140301317341,0.6359796666643908
657,"[0.524417, 0.244705]",0.6994074174741851,435.63962003710594,"[0.93575, 0.118001]",0.5803294248055231,435.63962003710594,436.2199494619115,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.494309],436.2199494619115,436.86434582067636,,0.0,0.0,0.0,0.0,0.0,0.6350116610834708,2.6108714966945477,1.2063503078436337,0.9692940238355853,1.3586434695159986,1.3039114138632522,0.9803580841804834,0.6888469646785742,0.41382918451479506,1.2310118162945773,0.9091111677929253,0.991609288350058,0.8401266789722388,2.4701310573848456,0.6733752963179351,0.6350116610834708
658,"[0.344397, 0.373687]",0.29988549431727585,435.9395055314232,"[0.803199, 0.368168]",0.41071901968305297,436.2199494619115,436.6306684815945,"[0.23531, 0.207606]",436.6306684815945,437.32070588762355,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2804439304882749,0.0,0.2804439304882749,0.6344728043500435,2.614122121620819,1.2116098971487426,0.9694197798997439,1.356578661811567,1.3019297855747063,0.9820804026719621,0.6878000847930444,0.4136461382538928,1.2307360898398383,0.907908153214371,0.9929642313790722,0.8388498907063235,2.4663770588173914,0.6725104376585415,0.6344728043500435
659,"[0.401588, 0.36727]",0.4013630698186156,436.3408686012418,"[0.68566, 0.858947]",0.33216782936991823,436.6306684815945,436.9628363109644,,0.0,0.0,,0.0,0.0,"[0.809958, 0.179796]",436.9628363109644,441.80096801525565,,0.0,0.0,,0.0,0.0,0.2897998803526889,0.0,0.2897998803526889,0.6339497801861629,2.6169561925725477,1.2172397206167438,0.970251698851938,1.3545201205948576,1.2999541713325595,0.9812910856350477,0.687285535655913,0.4137713096672496,1.230456062534324,0.9065304473673083,0.9938067680212844,0.8375769773668602,2.4626344532653164,0.6714899362356909,0.6339497801861629
660,"[0.441626, 0.7961]",0.48520058226454255,436.8260691835064,"[0.566228, 0.81423]",0.27390422253255053,436.9628363109644,437.23674053349697,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.39949, 0.293516]",437.23674053349697,438.811748686738,0.13676712745802888,0.0,0.13676712745802888,0.6331964731365748,2.6198426686243956,1.2224723866735585,0.9710124447380424,1.352467817381835,1.2996953265243503,0.9818746244374349,0.6863894366149655,0.41391823130706323,1.2288290562312072,0.9076413647901771,0.994261641619594,0.8365514290637083,2.4593189673542164,0.6719008203072647,0.6331964731365748
661,"[0.74745, 0.988835, 0.630642, 0.211294]",1.0789070392253854,437.90497622273176,"[0.475461, 0.166426]",0.23661659989116512,437.90497622273176,438.14159282262295,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.865325],438.14159282262295,447.2167579449477,,0.0,0.0,0.0,0.0,0.0,0.6322385359608765,2.6231847840976688,1.2293868207429248,0.9727013426900987,1.3507919282345373,1.2977290703571425,0.98038918627641,0.6853510259695571,0.41673487863424424,1.2275345089105951,0.908702624138508,0.996491985044756,0.8352858444509039,2.4573114828225693,0.6731916728642497,0.6322385359608765
662,"[0.814862, 0.265151]",2.143021464899439,440.0479976876312,"[0.858719, 0.684149]",0.46344049369754164,440.0479976876312,440.51143818132874,"[0.496878, 0.230355]",440.51143818132874,442.6006155166546,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6312834928551955,2.6263807170508695,1.2355449470632942,0.9724566861878606,1.3492631230663357,1.2959550579938928,0.9812829652613899,0.6843887217177834,0.41843363942100675,1.226727978942985,0.9081479754023574,0.9984132151771101,0.8340240833565672,2.4535995319421726,0.6738530287584914,0.6312834928551955
663,"[0.888112, 0.49798, 0.673557, 0.344798]",1.2749591945440863,441.3229568821753,"[0.694749, 0.63294]",0.3372657146347322,441.3229568821753,441.66022259681,,0.0,0.0,"[0.15164, 0.800515, 0.987138, 0.219244, 0.150273, 0.252345]",441.66022259681,442.00260914696906,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6303313307241921,2.6300740304095496,1.24288202372785,0.9717830664606506,1.347228035399569,1.2940003746485023,0.9814287296608933,0.683564836080367,0.4206323988061784,1.2248777104981239,0.9067782197833494,0.9987785551187003,0.8327661284797097,2.450262578553148,0.675662487281685,0.6303313307241921
664,"[0.552315, 0.687106]",0.7862674263673118,442.1092243085426,"[0.666353, 0.465513]",0.32171951174587954,442.1092243085426,442.43094382028846,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.352346, 0.121707]",442.43094382028846,443.70058456984134,0.0,0.0,0.0,0.6293820365514147,2.6337664064675503,1.2494834113583035,0.970989531663353,1.34522465714537,1.2920515789035498,0.9816058896456897,0.6855869292679129,0.42199007988647846,1.223102338464344,0.9061071797600417,0.9981984031591938,0.8317428658129583,2.448124094435426,0.6790423765337749,0.6293820365514147
665,"[0.239687, 0.292866]",0.15930188525861647,442.2685261938012,"[0.848698, 0.278759]",0.45271018157325604,442.43094382028846,442.8836540018617,,0.0,0.0,,0.0,0.0,"[0.817998, 0.190631]",442.8836540018617,447.8065921684451,,0.0,0.0,,0.0,0.0,0.16241762648724034,0.0,0.16241762648724034,0.6286798344310175,2.6362745062126334,1.2541054718809597,0.9695293970292728,1.3441222010112932,1.2901086441984317,0.9805078678592526,0.687341506295738,0.4236002653091585,1.2212651215850092,0.9047446125724327,0.9977967162382144,0.8309601662121456,2.4460778139780532,0.684161237356501,0.6286798344310175
666,"[0.610644, 0.136358]",0.9966964540021634,443.2652226478034,"[0.15195, 0.509565]",0.114620414053198,443.2652226478034,443.3798430618566,,0.0,0.0,"[0.34527, 0.764288]",443.3798430618566,444.6014911772575,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6277358707156556,2.6367720674578314,1.256612025564817,0.9690167501459553,1.3432275425334288,1.2881715441320676,0.9790356338234278,0.6918982133555538,0.42553268499144775,1.219431390171218,0.9037436778375948,0.99720822309914,0.8325157313078925,2.4432195178645615,0.6910279371880175,0.6277358707156556
667,"[0.916785, 0.591374, 0.185444, 0.468924]",0.10512141781526829,443.37034406561867,"[0.919855, 0.402337]",0.5488065398411669,443.3798430618566,443.92864960169777,"[0.601879, 0.771126]",443.92864960169777,446.75625973134225,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.009498996237937263,0.0,0.009498996237937263,0.6268089788498719,2.637307665220926,1.2586473370422757,0.970299173048272,1.3412998449019178,1.2862402524617047,0.9782031353097539,0.6966725171489875,0.42803629312713426,1.2181362198304133,0.9026182769588704,0.997319951411589,0.8345659791383023,2.440047817190929,0.6982778214679805,0.6268089788498719
668,"[0.880475, 0.661791, 0.74247, 0.448879]",1.6528394668154442,445.02318353243413,"[0.328699, 0.85533]",0.18198152310548366,445.02318353243413,445.2051650555396,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.246306, 0.461124]",445.2051650555396,445.90125814119693,0.0,0.0,0.0,0.6258706420551865,2.6385012450491114,1.2601099752438711,0.9711116510028912,1.3394606852751691,1.284314743101732,0.9789587463472375,0.7013280095299717,0.42912217767802924,1.2170561718297432,0.9012670519933632,0.9976640613819905,0.8367767609598661,2.4368970145788422,0.7057020704394537,0.6258706420551865
669,"[0.156333, 0.784666, 0.871653, 0.52317, 0.524173, 0.300975]",0.6986834351053145,445.7218669675394,"[0.754426, 0.742311]",0.37426354132482426,445.7218669675394,446.09613050886423,,0.0,0.0,"[0.300878, 0.930859, 0.70191, 0.605827]",446.09613050886423,450.2527242184663,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6249351104527123,2.6415459808143447,1.2605809823827525,0.9728046071540527,1.3382203330883842,1.2825354821326276,0.9796964500102456,0.7030804896815444,0.4295096173126185,1.2152369548314925,0.9001895319367391,0.9973638832821508,0.8378338030875906,2.4332876480865475,0.7115666506629849,0.6249351104527123
670,"[0.60665, 0.700655]",0.9809286601481849,446.70279562768764,"[0.987908, 0.236277, 0.641398, 0.22825]",0.3088967230590874,446.70279562768764,447.0116923507467,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.668108, 0.587843]",447.0116923507467,450.7746606859729,0.0,0.0,0.0,0.6240023714818874,2.6446769450276384,1.262378349517237,0.9729332657077626,1.3378514981492815,1.2809836589344585,0.9801119559275837,0.7060466640888097,0.43157962261460076,1.213423168331744,0.8988459654711619,0.9982362136814094,0.8367919377359582,2.4297657470591174,0.718220763001828,0.6240023714818874
671,"[0.488903, 0.407245]",0.6000999403674908,447.30289556805513,"[0.394402, 0.818196]",0.2059734592047788,447.30289556805513,447.5088690272599,"[0.534182, 0.595612]",447.5088690272599,449.8494215090194,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6230724126570262,2.6474953031404675,1.265603628997026,0.9740356480837477,1.3363747153864387,1.2792404517090552,0.9788455307895463,0.7082017038563939,0.43298186418337986,1.2117611767131147,0.8975064036746326,0.9984573087746081,0.8378485464209616,2.426144635662606,0.7255963123041604,0.6230724126570262
672,"[0.554126, 0.666784]",0.7921952432159395,448.09509081127106,"[0.568833, 0.29964]",0.2750424861049908,448.09509081127106,448.37013329737607,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.551455],448.37013329737607,449.32915352366075,,0.0,0.0,0.0,0.0,0.0,0.6221452215667627,2.6500620540115354,1.2677690094722478,0.975427049442108,1.3345834105947298,1.2801309503077232,0.9773889154163475,0.7098359517698116,0.4332710849840562,1.2102677756285776,0.8961708286691644,0.9983160008813954,0.8366017479887876,2.422688348421224,0.7307206774603597,0.6221452215667627
